226187	40.44	-74.78	19
226188	40.35	-74.43	19
226188	40.34	-74.43	19
219257	35.19	-91.08	20
219257	35.2	-91.04	20
219261	33.77	-92.03	20
219261	33.77	-92.03	20
219262	33.31	-92.39	20
219262	33.32	-92.38	20
219263	33.32	-92.38	20
219263	33.35	-92.36	20
219271	34.62	-92.51	13
219271	34.63	-92.49	13
219271	34.65	-92.47	13
219271	34.65	-92.46	13
219271	34.62	-92.46	13
219271	34.58	-92.5	13
219271	34.58	-92.54	13
219271	34.6	-92.54	13
222930	35	-92.04	33
223306	34.55	-91.97	19
223311	34.73	-91.92	19
223311	34.63	-91.91	19
223312	34.38	-91.95	19
223313	35.75	-91.5	19
223511	34.82	-92.34	13
223511	34.81	-92.34	13
223511	34.81	-92.34	13
223511	34.82	-92.34	13
223512	34.52	-93.23	18
223513	33.97	-91.87	18
223514	34.94	-92.01	18
223515	34.56	-92.6	13
223515	34.56	-92.6	13
223515	34.55	-92.6	13
223515	34.56	-92.6	13
223516	33.6	-92.22	19
223517	34.62	-92.41	19
224154	34.95	-92.43	16
224155	35.11	-92.28	16
224158	34.19	-91.98	16
224159	34.53	-91.55	16
224161	34.04	-91.45	16
224166	34.77	-92.33	18
224168	34.57	-92.58	18
224174	34.97	-92.02	18
228971	33.74	-92.03	19
228971	33.79	-91.99	19
228972	33.79	-92	18
218747	47.99	-99.53	18
218748	47.74	-97.38	18
218750	46.42	-96.01	18
218753	36.29	-86.75	20
218753	36.31	-86.69	20
218754	36.33	-86.64	20
218754	36.39	-86.58	20
218965	35.7	-87.85	20
218965	35.72	-87.73	20
218968	35.79	-87.7	20
218968	35.85	-87.55	20
219120	35.89	-87.51	20
219120	35.91	-87.45	20
224142	35.84	-87.27	20
224142	35.86	-87.23	20
224397	36.38	-85.32	19
220257	37.4	-98.34	20
220257	37.41	-98.29	20
220259	37.5	-97.99	20
220259	37.52	-97.94	20
220263	37	-97.35	20
220263	37.01	-97.33	20
220287	37.52	-97.84	20
220287	37.53	-97.81	20
220307	37.59	-97.64	20
220307	37.6	-97.55	20
220308	37.07	-97.03	20
220308	37.08	-97.01	20
220458	37.1	-96.97	20
220458	37.1	-96.96	20
220465	37.31	-96.5	20
220465	37.32	-96.5	20
232129	37.44	-98.42	18
232131	37.44	-98.42	18
232132	37.08	-97.88	18
232133	37.69	-98.32	18
232134	37.04	-97.61	18
232135	38.73	-98.77	18
232136	38.36	-98.81	18
232137	37.69	-97.14	18
232138	37.69	-97.14	18
232139	37.69	-97.08	18
232140	37.24	-96.97	19
236396	37.43	-98.14	18
236397	37.65	-98.11	18
236398	37.45	-98.17	18
236402	37.5	-98.08	18
236403	37.68	-98.16	18
236410	37.53	-97.94	18
236413	37.53	-97.94	19
236418	37.41	-97.84	19
236421	37.46	-97.94	19
236428	37.51	-97.85	19
236429	37.63	-97.78	19
236430	37.66	-97.74	18
236435	37.07	-97.04	19
236436	37.55	-97.26	18
236437	37.57	-97.35	18
236438	37.67	-97.95	19
236446	38.24	-98.31	18
236448	37.69	-96.98	18
236458	37.94	-97.02	18
236459	37.69	-96.78	18
236466	37.61	-97.62	19
236467	37.81	-96.66	18
236481	37.65	-97.44	16
236486	37.55	-96.99	19
236488	37.82	-96.86	19
236489	37.81	-96.47	18
236505	37.21	-96.75	19
236507	37.82	-96.29	18
236509	37.82	-96.29	19
236513	38.13	-96.14	19
236514	37.9	-96.39	19
236517	37.13	-96.18	19
236519	37.93	-95.82	19
236522	37.93	-95.82	18
236529	37.76	-95.74	19
236592	37.04	-95.62	19
236592	37.04	-95.62	19
236605	37.53	-95.82	18
236607	37.53	-95.84	19
236607	37.53	-95.82	19
236614	37.53	-95.82	19
236619	37.68	-95.82	19
236621	38.01	-95.56	19
236624	37.67	-95.49	19
236625	37.61	-97.62	14
236625	37.63	-97.62	14
236625	37.62	-97.63	14
236625	37.6	-97.64	14
220260	40.02	-100.73	18
220261	40.05	-100.7	18
220264	39.91	-100.79	18
220265	39.96	-100.67	18
220266	39.99	-101.06	18
